SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
109,"b'SOFXNQP12AB0184F1A'",704183,"b'The Equinox'","b'AR9ODB41187FB459B2'",,"b'SPRINGFIELD Virginia'",,"b'Organized Konfusion'",0.0,198.3473,11,0.306,175.769,4,0.7,"b'Hate'",1997
110,"b'SOGQTRZ12A8C13C8B0'",307618,"b'Timeless'","b'ARF3GX71187FB3EB66'",,"b'Medicine Lodge KS'",,"b'Martina McBride'",0.0,261.95546,7,0.96,100.194,3,1.0,"b"I Can't Stop Loving You"",2005
111,"b'SOBHVZQ12AC9618285'",784530,"b'Feel Good All Over: Anthology 1970-1976'","b'AR3PN3R1187FB4CEBD'",18.01571,"b'Kingston Jamaica'",-76.79731,"b'Horace Andy'",0.0,176.27383,2,0.171,151.911,4,0.231,"b'Thank You Lord'",1985
112,"b'SOYPBCY12AB0181EF3'",534470,"b'13th And Pine'","b'ARYWCFZ11E2835CFDD'",,"b''",,"b'Nazz'",0.0,220.89098,9,0.606,119.691,4,0.491,"b'How Can You Call That Beautiful (Stewkey Vocal)'",0
113,"b'SOWRLSY12AC4687694'",599659,"b'Call Tyrone'","b'ARUT16P1187FB532A4'",33.39847,"b'Greenville MS'",-91.03786,"b'Tyrone Davis'",0.0,235.91138,10,0.46,161.976,4,0.696,"b"Cheatin' In The Next Room"",0
114,"b'SOOGQWR12A8C142505'",372122,"b'Final Vinyl'","b'AREOGMA1187B9908EF'",37.77916,"b'San Francisco CA'",-122.42005,"b'Hot Tuna'",0.0,239.59465,0,0.601,172.398,1,0.0,"b'Candy Man'",1971
115,"b'SOJDYQY12AB0188C97'",577023,"b'Fifteen Poems By Dylan Thomas'","b'AR4ABL21187FB3913A'",40.99471,"b'Pennsylvania'",-77.60454,"b'Richard Burton'",0.0,171.49342,2,0.45,109.823,3,0.659,"b'I See The Boys Of Summer'",0
116,"b'SOBHQUF12AB018B03E'",572855,"b'The Early Tapes 1975-1976'","b'AR8YV1I1187FB45D2B'",40.71455,"b'New York NY'",-74.00712,"b'Rory Block'",0.0,266.05669,1,0.936,90.101,1,0.0,"b'Three Is a Crowd'",0
117,"b'SOFRAZJ12A8C143CDB'",523481,"b'Legacy'","b'ARR9XGB1187B9912E6'",,"b'Philadelphia PA'",,"b'Boyz II Men'",0.0,329.27302,8,0.497,116.473,4,1.0,"b'On Bended Knee'",1994
118,"b'SONNDHT12A8C13F20B'",219943,"b'Louie Bluie Film Soundtrack'","b'ARBKUS51187B98A3AC'",35.4948,"b'Dayton TN'",-85.01235,"b'Howard Armstrong'",0.0,198.922,9,0.0,126.821,4,0.0,"b'My Four Reasons'",0
119,"b'SOYZOXW12A8C13E195'",266932,"b'Donny Hathaway'","b'ARTB5PP1187FB523B7'",41.88415,"b'Chicago IL'",-87.63241,"b'Donny Hathaway'",0.0,283.21914,2,0.499,111.191,3,0.851,"b'Little Girl (LP Version)'",1971
120,"b'SOSGJTX12AB0181F7C'",514801,"b'Canciones De Amor De Miguel Gallardo'","b'ARXFQDY1187B9AAF1E'",,"b''",,"b'Miguel Gallardo'",0.0,238.68036,5,0.458,125.508,4,0.462,"b'Eternamente Amame'",0
121,"b'SOBQBWP12AB018611B'",421962,"b'Irfan_ le h\xc3\xa9ros'","b'ARVEJ9M1187FB4DC44'",,"b''",,"b'Les Ogres De Barback'",0.0,254.06649,4,0.446,137.888,1,0.0,"b'Niev nietch nievitch'",1999
122,"b'SODULLV12AB017FA09'",502384,"b'What up Detroit'","b'ARTHEAP122BCFCD0B2'",,"b''",,"b'DJ X-Change featuring DJ Joey A'",0.0,184.31955,6,0.0,150.012,4,0.0,"b'Come Over'",0
123,"b'SOYAGJM12A8C13DCCE'",254792,"b'Peterbilt Angel'","b'ARQESNI1187FB511EE'",38.8991,"b'Washington DC'",-77.029,"b'Morel'",0.0,311.40526,10,0.685,108.367,4,0.36,"b'Blue Taxi'",0
124,"b'SORXUZZ12A8AE4798A'",138320,"b'Homemade Ice-Cream'","b'ARCZ20M1187FB49687'",32.77942,"b'Goodwill LA'",-91.56123,"b'Tony Joe White'",0.0,162.53342,2,0.243,173.482,4,0.804,"b'I Want Love (Tween You & Me) (Album Version)'",0
125,"b'SOCHXAE12AF72A25D6'",722546,"b'White Feather'","b'ARDF8K01187FB37200'",,"b'Sydney Australia'",,"b'Wolfmother'",0.0,212.37506,4,0.372,110.745,4,1.0,"b'White Feather'",2009
126,"b'SOCRHCQ12A58A7C8C6'",46647,"b'Can We Go Home Now'","b'AR11NP91187B9901B4'",,"b'New York City'",,"b'The Roches'",0.0,338.33751,2,0.626,130.027,4,0.509,"b'Christlike Roche'",1995
127,"b'SOSEJIQ12AB017E7EB'",547104,"b'In North Carolina'","b'ARBZAIL1187FB5B1C8'",42.31256,"b'Boston MA'",-71.08868,"b'Bob Margolin'",0.0,126.51057,11,0.228,110.168,4,0.92,"b'You Rascal You'",0
128,"b'SOMXWXQ12AC3DFA002'",683402,"b'Wintertime'","b'ARWXHRS1241B9C7A1E'",,"b''",,"b'Thomas Battenstein'",0.0,205.58322,9,0.825,97.976,3,1.0,"b'Sympathy'",0
129,"b'SOGMXBW12A6D4FB8D7'",128198,"b'Electropop'","b'ARV1P811187FB3CFC6'",,"b''",,"b'Jupiter Rising'",0.0,193.4624,0,0.373,119.979,4,1.0,"b'They Say (Album)'",2007
130,"b'SOOPUTF12AB018DFAA'",818344,"b'DUMB: 4-track cassette recordings (1987)'","b'ARIU0MA1187B98D36F'",,"b''",,"b'Dharma Bums'",0.0,127.4771,6,0.81,156.968,1,0.0,"b"Simon's Folly"",0
131,"b'SOFDTRZ12AB018DD11'",762520,"b'The Hit List'","b'ARB4D891187B9954F7'",,"b''",,"b'Saafir'",0.0,234.762,5,0.172,188.886,4,1.0,"b'Crawl Before You Ball (Album Version)'",1999
132,"b'SOOGNJP12A8C1381AD'",293668,"b'Underneath'","b'ARQOC971187B9910FA'",42.73383,"b'Lansing MI'",-84.59334,"b'The Verve Pipe'",0.0,292.8322,9,0.295,133.306,4,0.338,"b'Medicate Myself'",2001
133,"b'SOFUBCP12A8C13D5EF'",117983,"b'99 Monkeys'","b'AR19SOA1187B98F6E6'",40.71455,"b'New York'",-74.00712,"b'Bob Neuwirth'",0.0,241.10975,4,0.965,152.267,3,1.0,"b'Biding Her Time'",1990
134,"b'SOVZBDR12A6702012E'",6949,"b'Nothing Else Matters'","b'ARTDBI61187FB48479'",42.99671,"b'Grand Rapids MI'",-85.59012,"b'Marvin Sapp'",0.0,270.68036,1,0.33,166.275,4,0.845,"b'More And More  (LP Version)'",0
135,"b'SOPWKSS12AC468E659'",735425,"b'A Tribute to The American Horse'","b'ARSE6YI1187B9B9CD2'",30.2676,"b'Austin'",-97.74298,"b'James Hunter'",0.0,188.73424,2,0.862,114.971,4,0.0,"b'Cowboy Ways'",0
136,"b'SOCCQIQ12A8C13C76B'",158078,"b'Mis Momentos'","b'AR6C8EJ1187FB3F473'",,"b' Ub\xc3\xa1 Minas Gerais'",,"b'Nelson Ned'",0.0,211.80036,9,0.519,144.651,4,0.142,"b'Brasas Vivas'",0
137,"b'SODBMZD12A8C134232'",199953,"b'Mish Mash_ Le Blues European: Musique Slave Et Klezmer'","b'AROI96Z1187B9A5304'",,"b''",,"b'Mish Mash'",0.0,254.32771,2,0.64,152.005,1,0.605,"b'Kolomeyke'",0
138,"b'SOBUWPY12A8C1446C0'",329135,"b'In this Life'","b'ARIOSKN1257509BCE1'",,"b''",,"b'Cama'",0.0,210.36363,1,0.645,155.074,1,0.0,"b'In This Life'",2009
139,"b'SORWXUP12A58A79E65'",276924,"b'Best Of Maxi Priest'","b'ARI0PUX1187FB3F215'",54.31392,"b'Great Britain / UK'",-2.23218,"b'Maxi Priest'",0.0,301.81832,10,0.683,61.971,1,0.397,"b"Groovin' In The Midnight"",1991
140,"b'SOJEVZW12A8C133988'",193554,"b'Signify (Special Edition)'","b'ARYO9BU1187B9ADA88'",,"b''",,"b'Porcupine Tree'",0.0,416.80934,6,0.644,124.04,5,0.82,"b'Waiting'",1997
141,"b'SOOODKC12AB018462F'",409813,"b'Bravo Alayki Rare recording'","b'ARZ507V1187FB4425E'",,"b''",,"b'Ragheb Alama'",0.0,413.36118,7,0.056,191.196,4,0.0,"b"A'chek Ouyounik (2009 Digital Remaster)"",0
142,"b'SODOLVO12B0B80B2F4'",440990,"b'In Your Honor'","b'AR6XPWV1187B9ADAEB'",,"b'Seattle WA'",,"b'Foo Fighters'",0.0,117.002,7,0.458,152.127,4,0.651,"b'Hell'",2005
143,"b'SOEHWGF12A6D4F8B2B'",302176,"b'Essential R&B Hit Selection'","b'AR6PJ8R1187FB5AD70'",,"b'Barranquilla Colombia'",,"b'Shakira Featuring Wyclef Jean'",0.0,217.36444,10,0.805,100.023,4,0.937,"b"Hips Don't Lie (featuring Wyclef Jean)"",0
144,"b'SOOZLTC12A6D4FBE91'",124344,"b'20 Suosikkia / Rautalankaklassikot / Kolme kitaraa'","b'AR4CG3B1187FB5B861'",,"b'California - SF'",,"b'The Avengers'",0.0,122.72281,10,0.0,192.688,4,0.671,"b'Juoksuhauta-twist (El\xc3\xa4m\xc3\xa4 juoksuhaudoissa)'",0
145,"b'SOOSYMY12AB01888CD'",762519,"b'Talk To Your Daughter'","b'AR7BMMV1187FB5B2D7'",39.15093,"b'Ukiah CA'",-123.2079,"b'Robben Ford'",0.0,203.98975,11,0.236,154.322,4,0.0,"b'I Got Over It (Album Version)'",1988
146,"b'SOPBKEB12A6D4FD777'",177029,"b'American Songbook - Bacharach'","b'AREYIHC1187B99CE0B'",,"b''",,"b'Brazilian Tropical Orchestra'",0.0,192.44363,5,0.084,236.006,4,0.761,"b'One Less Bell To Answer'",0
147,"b'SOEWQYW12AB0183FDE'",517150,"b'Nha Vit\xc3\xb3ria'","b'AREEMIN11F4C848971'",52.1082,"b'Netherlands'",5.32986,"b'Gil Semedo'",0.0,285.36118,11,0.321,150.666,5,1.0,"b'Festa'",0
148,"b'SOFBQIA12AB0182219'",512234,"b'Gira Me Ver\xc3\xa1s Volver'","b'ARBJSO81187B9BA09B'",,"b''",,"b'Soda Stereo'",0.0,225.12281,11,0.0,175.421,1,0.0,"b'Te Hacen Falta Vitaminas'",1984
149,"b'SOHDDHR12AB0183552'",517488,"b'Scarcity'","b'ARBGJLS11F4C83D4B9'",,"b''",,"b'Xmilk'",0.0,123.66322,9,0.138,104.153,4,0.072,"b'Sense And Trick'",0
150,"b'SONWQQX12AC3DF6762'",776019,"b'Fire'","b'ARVNDLR1187B99CA1B'",35.30914,"b'Oklahoma'",-98.52102,"b'Dolce; Oscar G.'",0.0,525.16526,11,0.386,127.278,4,0.22,"b'Fire (Oscar G Space Vocal Mix)'",0
151,"b'SOGXFIF12A58A78CC4'",696947,"b'Hanging On (Premiere Performance Plus Track)'","b'AR5LZJD1187FB4C5E5'",35.66693,"b' NC'",-80.46935,"b'Britt Nicole'",0.0,204.06812,6,0.606,160.165,4,1.0,"b'Hanging On (Medium Key Performance Track Without Background Vocals)'",0
152,"b'SOIPNSZ12A8C144128'",477268,"b'Grim Prospects Remixes - Prospects Are Getting Grimmer'","b'AR3WMW01187B9921F7'",,"b''",,"b'Schizoid'",0.0,166.00771,5,0.441,86.091,3,1.0,"b'Grim Prospects (Version 2 Remix)'",0
153,"b'SOEXSIN12A8C133B0A'",281713,"b'Snowflakes'","b'ARAEX7Y1187FB42D36'",,"b'Severn MD'",,"b'Toni Braxton Featuring Shaggy'",0.0,219.01016,0,0.782,149.94,4,0.128,"b'Christmas In Jamaica'",2001
154,"b'SOTSMNJ12AB018365E'",492999,"b'The Out Sound From Way In!'","b'ARK2G5U1187FB46B34'",,"b''",,"b'Perrey And Kingsley'",0.0,127.9473,0,0.655,135.78,4,0.087,"b'Gossippo Perpetuo'",2001
155,"b'SOLGRUN12A8C140543'",120640,"b'El Fuego De Dentro'","b'ARTB56G11C8A41569D'",,"b''",,"b'Sven Tasnadi'",0.0,570.90567,7,0.792,122.967,4,1.0,"b'2190 Dias Contigo'",0
156,"b'SOQCHGV12AC4688FC6'",789426,"b'No Control'","b'AR0GGKI1187FB391D5'",,"b''",,"b'Eddie'",0.0,230.00771,9,0.858,142.024,4,0.966,"b'No Control'",0
157,"b'SOXCWTT12AC9075756'",785362,"b'Pentagrammaton'","b'ARZEWUR1187FB53DC8'",50.45663,"b'Belgica -- Namur Namur/Ghent East Flanders'",4.87137,"b'Enthroned'",0.0,240.74404,2,0.735,135.535,7,0.583,"b'The Vitalized Shell'",2010
158,"b'SOAFIPD12A8C13A261'",298921,"b'Pianissimo'","b'AR89DTT1187B9A7ED5'",37.77916,"b'California - SF'",-122.42005,"b'Suzanne Ciani'",0.0,192.20853,2,0.523,139.189,3,0.418,"b'Mozart'",1989
159,"b'SOMJPML12A8C13D74E'",162273,"b'Milan Milan'","b'ARTHKKA122BCFCBF58'",,"b''",,"b'Milan Band'",0.0,152.0322,8,0.656,128.598,5,0.197,"b'Ciao Milan'",0
160,"b'SOCVDYI12AC4687DDB'",605167,"b'Auralux Reggae Showcase'","b'ARJDMBO1187B9AD118'",,"b''",,"b'Johnny Osbourne'",0.0,215.30077,3,0.445,163.445,4,0.015,"b'Lend Me Your Chopper'",2004
161,"b'SOEVGMZ12A8C1421B5'",474726,"b'Heaven'","b'ARYJSY01187B9B7C65'",,"b'Locust Ridge TN'",,"b'Dolly Parton'",0.0,155.21914,7,0.0,114.027,3,1.0,"b'Letter To Heaven'",1971
162,"b'SOCGURJ12AB0182AEE'",364642,"b'Up Above My Head'","b'AR77FBJ1187FB49D8D'",42.33168,"b'Detroit MI'",-83.04792,"b'Rance Allen Group'",0.0,207.12444,7,0.662,111.316,1,0.0,"b'Heaven is Where The Heart Is'",0
163,"b'SOHTWLT12A8C13CFE1'",307651,"b'Pearl Jam'","b'ARFVYJI1187B9B8E13'",47.60356,"b'Seattle WA'",-122.32944,"b'Pearl Jam'",0.0,428.56444,4,0.743,105.994,3,1.0,"b'Inside Job'",2006
164,"b'SOVQZYP12A8C144692'",614890,"b'Take A Look'","b'ARBM4TC1187FB5CE98'",,"b'Los Angeles CA'",,"b'Natalie Cole'",0.0,185.7824,8,0.015,88.489,1,0.249,"b'Take A Look  (LP Version)'",0
165,"b'SOHHANU12A58A77C66'",538734,"b'Crack The Skye'","b'ARMQHX71187B9890D3'",,"b'Atlanta GA'",,"b'Mastodon'",0.0,654.28853,7,0.539,118.433,4,0.802,"b'The Czar: Usurper/Escape/Martyr/Spiral (Album Version)'",2009
166,"b'SOTHWPG12AB018C90E'",767591,"b'Behind The Blue'","b'ARYXJ5A1187B9B9E56'",36.69094,"b'Jerez De La Frontera (C\xc3\xa1diz)'",-6.13487,"b'Kiril Valeri'",0.0,306.72934,11,0.0,96.007,4,0.906,"b'Bulgarian Dream'",0
167,"b'SOOQHNV12AB0186CD4'",554760,"b'Matumago X Press'","b'ARULHJM1187B997004'",,"b''",,"b'Word'",0.0,229.51138,9,0.457,187.807,4,0.381,"b'Amalgama'",0
168,"b'SOSGXRU12AAF3B2B07'",528941,"b'The Best of DJ Quik - Da Finale'","b'AROTIMO1187FB532BF'",,"b'Compton CA'",,"b'DJ Quik'",0.0,205.58322,7,0.025,181.115,4,0.701,"b'Born and Raised In Compton'",1991
169,"b'SOFRUDU12A8C13A40C'",293622,"b'RCA Country Legends'","b'AR0X3JJ1187FB3A9A7'",,"b'McLellan FL'",,"b'Hank Locklin'",0.0,127.05914,2,0.826,148.357,4,0.097,"b"We're Gonna Go Fishin'"",0
170,"b'SONXLQQ12AB0184B54'",472444,"b'LOOK (Original Motion Picture Soundtrack)'","b'AR035N21187FB3938E'",34.23294,"b'Earth'",-102.4102,"b'BT'",0.0,44.35546,1,0.0,136.164,4,0.68,"b'Robbers Kill Cop'",0
171,"b'SOKPHVH12AB0187460'",763206,"b'Relax'","b'ARA0H5U1187FB47949'",,"b''",,"b'2-4 Grooves feat. Reki D.'",0.0,203.83302,4,0.648,126.941,4,1.0,"b'Relax'",2009
172,"b'SOIUGDX12A6D4FDECA'",239244,"b'Joy In Our Hearts - The Gospel Side Of The Jordanaires'","b'AR358YS1187FB44A29'",37.20897,"b'Springfield MO'",-93.29156,"b'The Jordanaires'",0.0,176.50893,5,0.526,159.582,3,1.0,"b'Sweet By And By'",0
173,"b'SOAYYDM12AB01817E6'",329967,"b'Enjoy!'","b'ARANOZN1187B9B373E'",,"b'Los Angeles CA'",,"b'Descendents'",0.0,140.66893,6,0.006,89.495,4,0.614,"b'Orgofart'",1986
174,"b'SORAJXA12A58A7A4C9'",71267,"b'A Nite On The Strip - Live'","b'ARHONG11187FB3B120'",29.78772,"b'katy'",-95.82333,"b'L.A. Guns'",0.0,201.09016,5,0.608,102.259,3,1.0,"b'Bitch Is Back'",1988
175,"b'SODJUNF12A8C13337F'",282150,"b'Boo-Tay'","b'ARRA2F91187B9B4061'",,"b''",,"b'Bare Jr.'",0.0,254.79791,10,0.647,107.529,3,1.0,"b'Naked Albino'",1998
176,"b'SOVDDWO12A6D4F9A78'",46723,"b'The Best Of Shelley Fabares [Digital Version]'","b'ARSGZ3J1187FB3E610'",34.01156,"b'Santa Monica CA'",-118.49229,"b'Shelley Fabares'",0.0,143.0722,0,0.675,99.408,4,1.0,"b'Johnny Loves Me (LP Version)'",0
177,"b'SOFGQAP12AB0185946'",575880,"b'In London_ In Love'","b'ARMQ32V1187B9999F3'",52.88356,"b'England'",-1.97406,"b'Norrie Paramor'",0.0,163.49995,9,0.753,79.731,4,0.897,"b'Dearly Beloved'",0
178,"b'SORGLCR12AB0184B69'",539974,"b'Of My Times'","b'AR8EDG51187FB41A08'",,"b''",,"b'Gary Hobbs'",0.0,289.64526,0,0.403,188.502,1,0.0,"b'The Look Of Love'",0
179,"b'SOLBIIE12AB0184DFC'",558289,"b'Venus Envy'","b'AR1GYND1187B9A9CD3'",38.43773,"b'Santa Rosa California'",-122.71242,"b'Diesel Boy'",0.0,124.15955,11,0.724,133.729,1,0.046,"b'Cooler Than You'",1998
180,"b'SORHOEV12A81C20F71'",275722,"b"Freddy's Favorites: The Best of A Nightmare On Elm Street"","b'AR1PCLK1187FB5BBFF'",40.14323,"b'New Jersey'",-74.72671,"b'Angelo Badalamenti'",0.0,167.3922,4,0.694,139.136,4,0.63,"b'Taryns Deepest Fear'",0
181,"b'SOFPYXC12A58A7A4B9'",179267,"b'Bitter Suites to Succubi'","b'ARF0W6Z1187B9AC325'",,"b''",,"b'Cradle Of Filth'",0.0,321.35791,2,0.341,193.693,4,0.617,"b'Summer Dying Fast'",1994
182,"b'SOFQGCQ12AB0183609'",517634,"b'Manila Nights'","b'ARWGIOC1187FB4CBEF'",37.16793,"b'United States'",-95.84502,"b'Jim Chappell'",0.0,263.94077,0,0.693,76.693,4,0.524,"b'Still'",0
183,"b'SOEBDBO12AC4688712'",686750,"b'Snapshot'","b'ARZHLNX1187FB4B8E7'",40.71455,"b'NY - New York City'",-74.00712,"b'Ladybug'",0.0,341.36771,10,0.432,126.95,4,0.575,"b'Snapshot'",0
184,"b'SONIQSB12AB0189829'",766687,"b'End Of The Road - Single'","b'ARC25S11187B993923'",,"b''",,"b'Bandido'",0.0,333.13914,6,0.598,144.812,1,0.091,"b'End Of The Road (Head Horny\x19s Remix)'",0
185,"b'SOYNEII12AB0181DB6'",545429,"b'7 Miles'","b'ARKE8PP1187B997DD4'",,"b''",,"b'Brixx'",0.0,349.12608,11,0.7,138.003,4,0.0,"b'7 Miles'",0
186,"b'SOKIGWD12A6701DE9D'",15567,"b'Things Falling Apart'","b'ARK9TRQ1187B99C095'",41.50471,"b'Cleveland OH'",-81.69074,"b'Nine Inch Nails'",0.0,168.56771,7,0.576,130.284,4,0.706,"b'The Frail'",1999
187,"b'SOHXKAN12AC46872F1'",789959,"b'Os so\xc3\xb1os que volven'","b'ARGTUWC1187B9904A0'",,"b''",,"b'Susana Seivane'",0.0,350.71955,10,0.881,152.013,4,1.0,"b'Para Milladoiro'",2010
188,"b'SOQZHMH12A8C13A393'",259476,"b'Leland Martin'","b'ARFS01P1187B9A395A'",42.17963,"b'Blandford MA'",-72.92483,"b'Leland Martin'",0.0,175.62077,4,0.852,159.968,4,0.415,"b'Stone Cold Fingers (Bonus Track)'",0
189,"b'SOLEYPL12A6D4F83CE'",534031,"b'For Screening Purposes Only'","b'ARGWIHH1187B9A79B0'",,"b''",,"b'Test Icicles'",0.0,190.24934,4,0.441,75.031,4,1.0,"b'Snowball'",2005
190,"b'SOZFCNC12A6D4F76F3'",23134,"b'Endless'","b'AR5MK521187B98E0B8'",51.50632,"b'London England'",-0.12714,"b'Heaven 17'",0.0,255.16363,7,0.473,150.837,4,0.466,"b"(We Don't Need This) Fascist Groove Thang"",1981
191,"b'SOPUQFS12A8C13DE1E'",220650,"b'That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split'","b'ARU22AM1187B9961EA'",,"b''",,"b'React'",0.0,120.2673,10,0.634,143.231,1,0.0,"b'Drunk Alone'",0
192,"b'SOPNRDT12AB018A2D8'",515188,"b'Break The Night'","b'ARTB56G11C8A41569D'",,"b''",,"b'Sven Tasnadi'",0.0,557.26975,11,0.259,123.993,4,0.302,"b'Charisma'",0
193,"b'SOGTLVU12A8AE47D5D'",237520,"b'Texas Songster'","b'AR93RTI1187B98ECFB'",30.38815,"b'Navasota TX'",-96.0878,"b'Mance Lipscomb'",0.0,187.53261,11,0.681,97.981,1,0.0,"b'Going Down Slow'",2000
194,"b'SOXNMDZ12A6D4FA20D'",64434,"b'The Scott Wesley Brown Collection: A Library of 35 Favorite Songs'","b'AR9AN471187B99E0DA'",33.74831,"b'Atlanta Georgia USA'",-84.39111,"b'Scott Wesley Brown'",0.0,295.60118,2,0.783,137.288,4,0.471,"b'All Rise'",0
195,"b'SOGOJBW12AB018513B'",512027,"b'Seu Olhar N\xc3\xa3o Mente'","b'ARAR4YH1187B98BF2A'",,"b''",,"b'Fl\xc3\xa1vio Jos\xc3\xa9'",0.0,252.02893,3,0.372,168.323,4,0.484,"b'Jogo Limpo'",0
196,"b'SONNOCP12A8C145220'",737947,"b"Never Be Scared / Don't Be A Hero"","b'AR567PN1187FB4B4F2'",,"b''",,"b'Moss'",0.0,329.35138,2,0.144,111.079,4,0.599,"b'Silent Hill'",2009
197,"b'SOUDHTP12AB0183403'",495799,"b"S'Wonderful Movie'n Bossa"","b'ARYKF861187B99C74B'",,"b''",,"b'Pery Ribeiro'",0.0,180.00934,0,0.097,133.009,4,0.682,"b'Our Love Is Here To Stay'",0
198,"b'SOWDEPU12A8C137B14'",245279,"b'Time and Space'","b'AR4K59J1187FB3759B'",44.11559,"b'Oregon'",-120.51484,"b'Soular'",0.0,244.45342,6,0.516,146.577,5,1.0,"b'Everything Changes'",0
199,"b'SOJBYGW12A8C13A497'",264857,"b'Death ... Is just the beginning Vol.4'","b'ARLSF8H1187B9A76B0'",,"b'Oslo Norway'",,"b'Dimmu Borgir'",0.0,282.53995,6,0.34,140.458,3,0.595,"b'Master Of Disharmony'",1996
200,"b'SOQDTQP12A6D4F793F'",23178,"b'Live In Tokyo'","b'ARDG9Z71187B997023'",51.50632,"b'London England'",-0.12714,"b'Public Image Ltd'",0.0,388.28363,0,0.551,132.506,4,0.195,"b'(This Is Not A) Love Song (Live)'",1983
201,"b'SOJHKYL12A6D4FA0AC'",52141,"b'Dark Days In Paradise'","b'AR56P361187B9AC4DB'",54.5958,"b'Belfast Northern Ireland'",-5.93494,"b'Gary Moore'",0.0,345.93914,2,0.04,153.862,4,0.404,"b'What Are We Here For'",1997
202,"b'SOJVWBA12AB018C326'",755756,"b'Une petite pause'","b'ARDDHGI126E2B3AA76'",,"b''",,"b'Pascal Sangla'",0.0,243.1473,9,0.847,93.238,4,0.521,"b'Une petite pause'",2010
203,"b'SONRSQW12A6D4F6D1C'",53826,"b"The B52's"","b'ARVML631187B99E90D'",,"b'Athens GA'",,"b"The B-52's"",0.0,261.74649,0,0.427,124.086,4,0.366,"b'Wig'",1986
204,"b'SONTBYD12A58A77A29'",215830,"b'Moments'","b'ARBKMHZ11F4C843491'",,"b''",,"b'Dakis'",0.0,172.25098,2,0.558,66.765,1,0.805,"b'Perasmena Mesanihta'",0
205,"b'SOMKMPB12A8C1447D0'",754188,"b'Punk International'","b'ARD3LXU1187B9ABFC5'",,"b''",,"b'Sex Pistols'",0.0,216.60689,9,0.558,145.518,4,0.675,"b'God Save the Queen (Live)'",1988
206,"b'SOSGQPS12A8AE48538'",279702,"b'Forever'","b'ARXOTQH1187FB57084'",,"b'Fairfax California'",,"b'Chris Brown'",0.0,363.59791,1,0.638,139.998,4,0.548,"b'Forever'",0
207,"b'SOKENJQ12AB017EC8C'",409251,"b'Breaks_ Beats & Blondes'","b'ARMG6K31187FB55677'",,"b''",,"b'Deekline & Wizard'",0.0,271.77751,0,0.674,90.648,3,1.0,"b'Sun Is Shining'",2004
208,"b'SOBNTXB12A8C1428BA'",646806,"b'Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation'","b'ARFUSID1241B9C9462'",44.41033,"b'Genova'",8.93889,"b'Daniela Dess\xc3\xac'",0.0,330.65751,2,0.706,140.334,4,0.103,"b'New Age'",0
209,"b'SOIKIJC12AC3DFB3D2'",603055,"b'Peace At Last - EP'","b'ARC6UC81187B989062'",40.71455,"b'NY - New York City'",-74.00712,"b'Hem'",0.0,133.27628,5,0.783,89.86,1,0.368,"b'Have Yourself A Merry Little Christmas'",2005
210,"b'SOFJNQR12A6D4FAE92'",435050,"b'Alright_ Still (Deluxe)'","b'ARKZJ301187FB521B2'",,"b'LDN'",,"b'Lily Allen'",0.0,264.69832,9,0.594,156.097,4,1.0,"b'U Killed It'",2006
211,"b'SOGDFIT12AB018528B'",340310,"b'Light Flight - The Anthology'","b'ARVKAWO11F50C47C9A'",,"b''",,"b'Pentangle'",0.0,228.51873,5,0.579,179.501,1,0.0,"b'Rain And Snow'",0
212,"b'SOOIZTH12AB018C12E'",752185,"b'This DJ'","b'ARHXBJI1241B9C8B7F'",,"b''",,"b'DJ Dips'",0.0,240.3522,1,0.611,86.689,3,0.859,"b'Gerra De De'",0
213,"b'SOQPJUL12AB0189379'",667517,"b"Zlatni hitovi '90 1"","b'ARTFLEU1269FCD1FE3'",,"b''",,"b'Ana Bekuta'",0.0,145.57995,0,0.757,160.261,5,0.182,"b'Kako mi je pitas sad'",0
214,"b'SOMBQEO12A8C135018'",150501,"b'Miles To Miles'","b'AR0LVFQ1187B9A84E0'",40.71455,"b'NY - New York City'",-74.00712,"b'Jason Miles'",0.0,235.80689,10,0.391,101.03,4,0.58,"b'Voices On The Corner'",0
215,"b'SOCQWKZ12A8C13CE4C'",105115,"b'RoadKillOvercoat'","b'ARU9KWP1187B98B2A7'",,"b''",,"b'Busdriver'",0.0,192.1824,6,0.211,155.038,4,0.41,"b'(Bloody Paw On The) Kill Floor'",2007
216,"b'SONETAN12A58A7ACEB'",142192,"b'Addressing The Nation With The Blues'","b'ARZ05QG1187FB3843E'",31.55379,"b'Monticello MS'",-90.10785,"b'Byther Smith'",0.0,418.87302,1,0.826,117.168,3,1.0,"b'I Wish My Mother Was Here'",1989
217,"b'SOKEXTF12A8C13AE7E'",296995,"b'Lagrimas Negras'","b'ARTEGHH1187FB435C8'",,"b''",,"b'Bebo & Cigala'",0.0,198.26893,2,0.414,132.967,1,0.405,"b'Inolvidable'",2003
